:START_ID,:END_ID,name,:TYPE
e34735,e8495,航程可达,航程可达
e2941,e2941,中文名,中文名
e2941,e44220,国籍,国籍
e2941,e43657,性别,性别
e2941,e13590,民族,民族
e8876,e8876,中文名,中文名
e8876,e44220,国籍,国籍
e8876,e52910,出生地,出生地
e8876,e9349,出生日期,出生日期
e8876,e21716,逝世日期,逝世日期
e8876,e32210,职业,职业
e8876,e37648,信仰,信仰
e8876,e47229,性别,性别
e35893,e35893,中文名,中文名
e35893,e8469,别名,别名
e35893,e45961,出生日期,出生日期
e35893,e1531,逝世日期,逝世日期
e35893,e2215,职业,职业
e35893,e38627,职务,职务
e8876,e31582,民族,民族
e44113,e44113,本名,本名
e44113,e37137,别称,别称
e44113,e31582,民族族群,民族族群
e44113,e32297,去世时间,去世时间
e44113,e19751,籍贯,籍贯
e44113,e51419,职业,职业
e44113,e26355,官职,官职
e44113,e38637,追赠,追赠
e26551,e27515,中文名,中文名
e26551,e4085,外文名,外文名
e26551,e37992,生产单位,生产单位
e26551,e51635,用途,用途
e26551,e27515,中文名,中文名
e26551,e4085,外文名,外文名
e26551,e37992,生产单位,生产单位
e26551,e51635,用途,用途
e44113,e32733,所处时代,所处时代
e50384,e31582,民族,民族
e50384,e10558,出生日期,出生日期
e50384,e40243,逝世日期,逝世日期
e50384,e50384,中文名,中文名
e37831,e37831,中文名,中文名
e37831,e31582,民族,民族
e37831,e14752,逝世日期,逝世日期
e6584,e6584,中文名,中文名
e6584,e36096,出生日期,出生日期
e6584,e6542,逝世日期,逝世日期
e6584,e31462,籍贯,籍贯
e45357,e6891,出生日期,出生日期
e45357,e20472,逝世日期,逝世日期
e41773,e41773,中文名称,中文名称
e41773,e8456,英文名称,英文名称
e41773,e11444,国家,国家
e41773,e41773,中文名称,中文名称
e41773,e8456,英文名称,英文名称
e41773,e11444,国家,国家
e17916,e17916,中文名,中文名
e17916,e18904,别名,别名
e37831,e25294,出生日期,出生日期
e17916,e29808,出生地,出生地
e47098,e18463,前型/级,前型/级
e17916,e25366,出生日期,出生日期
e47098,e48844,研制时间,研制时间
e47098,e3001,中文名称,中文名称
e47098,e18276,定型时间,定型时间
e47098,e5026,国家,国家
e47098,e32968,次型/级,次型/级
e10655,e10655,中文名,中文名
e10655,e44220,国籍,国籍
e10655,e34316,出生地,出生地
e10655,e44124,出生日期,出生日期
e7521,e7521,中文名,中文名
e7521,e10583,别名,别名
e7521,e44220,国籍,国籍
e7521,e13590,民族,民族
e7521,e10430,出生地,出生地
e7521,e12857,出生日期,出生日期
e7521,e49059,职业,职业
e7521,e38878,毕业院校,毕业院校
e7521,e21938,代表作品,代表作品
e40089,e40089,中文名,中文名
e40089,e46037,所属,所属
e40089,e25803,分类,分类
e40089,e37880,原用于,原用于
e39222,e39222,外文名,外文名
e39222,e23212,价格,价格
e39222,e9641,弹夹,弹夹
e39222,e20892,弹药,弹药
e13688,e13688,本名,本名
e13688,e52891,别称,别称
e13688,e3624,出生地,出生地
e13688,e46431,去世时间,去世时间
e13688,e43657,性别,性别
e13688,e31779,所处时代,所处时代
e39222,e39222,外文名,外文名
e39222,e23212,价格,价格
e39222,e9641,弹夹,弹夹
e39222,e20892,弹药,弹药
e5557,e5557,中文名,中文名
e5557,e42581,适用职业,适用职业
e5557,e16374,需要等级,需要等级
e5557,e26077,装备品质,装备品质
e5384,e48434,中文名,中文名
e5384,e4022,外文名,外文名
e5384,e11992,类型,类型
e5384,e24765,用途,用途
e16027,e16027,中文名,中文名
e16027,e44220,国籍,国籍
e16027,e44938,出生日期,出生日期
e16027,e28731,逝世日期,逝世日期
e5384,e48434,中文名,中文名
e5384,e4022,外文名,外文名
e5384,e24765,用途,用途
e5384,e11992,类型,类型
e26069,e26069,中文名,中文名
e26069,e44220,国籍,国籍
e26069,e34102,逝世日期,逝世日期
e26069,e30907,出生地,出生地
e26069,e15644,职业,职业
e26069,e2805,主要成就,主要成就
e5564,e5564,中文名,中文名
e5564,e1268,售 价,售 价
e5564,e41642,开 本,开 本
e5564,e5024,装 帧,装 帧
e5564,e40235,出版社,出版社
e5564,e53064,ISBN,ISBN
e5564,e478,外文名,外文名
e10054,e10054,中文名,中文名
e10054,e10348,简介,简介
e10054,e34964,起源,起源
e10054,e38517,评价,评价
e10054,e26356,发明者,发明者
e10054,e14671,详细说明,详细说明
e10054,e10054,中文名,中文名
e10054,e10348,简介,简介
e10054,e34964,起源,起源
e10054,e38517,评价,评价
e10054,e26356,发明者,发明者
e10054,e14671,详细说明,详细说明
e15724,e5627,中文名,中文名
e15724,e8116,服役时间,服役时间
e15724,e17037,研制时间,研制时间
e15724,e11909,定型时间,定型时间
e15724,e7688,国家,国家
e15724,e5346,公司,公司
e15724,e42234,重量,重量
e15724,e37146,长度,长度
e15724,e14877,宽度,宽度
e15724,e52818,高度,高度
e15724,e38685,成员,成员
e15724,e49200,主武器,主武器
e15724,e8880,副武器,副武器
e15724,e47327,主炮备弹,主炮备弹
e15724,e7031,机枪备弹,机枪备弹
e15724,e50541,发动机,发动机
e15724,e37755,最高时速,最高时速
e15724,e49879,最大行程,最大行程
e26455,e26455,中文名,中文名
e26455,e41257,外文名,外文名
e26455,e648,性质,性质
e26455,e41339,领域,领域
e52364,e52364,中文名,中文名
e52364,e6462,外文名,外文名
e52364,e2300,国籍,国籍
e52364,e1668,民族,民族
e52364,e38494,出生日期,出生日期
e52364,e27148,逝世日期,逝世日期
e5490,e5490,中文名,中文名
e5490,e31582,民族,民族
e5490,e16674,出生日期,出生日期
e5490,e15651,逝世日期,逝世日期
e5490,e14477,出生地,出生地
e36872,e36872,中文名,中文名
e36872,e44013,别名,别名
e36872,e15735,出生日期,出生日期
e36872,e11346,逝世日期,逝世日期
e46545,e46545,中文名,中文名
e46545,e6744,外文名,外文名
e46545,e31866,时间,时间
e46545,e49286,条件,条件
e46545,e10053,地区,地区
e46545,e6082,目的,目的
e46545,e16214,性质,性质
e24748,e24748,中文名,中文名
e24748,e24748,外文名,外文名
e24748,e50266,实质,实质
e34735,e34735,中文名称,中文名称
e34735,e17067,类型,类型
e34735,e8495,航程可达,航程可达
e34735,e39783,航速,航速
e47349,e47349,中文名,中文名
e47349,e20667,创建于,创建于
e47349,e33610,性质,性质
e47349,e28756,位于,位于
e15724,e7671,外文名,外文名
e48987,e48987,中文名,中文名
e48987,e25310,提出人,提出人
e48987,e15035,会议,会议
e48987,e6550,时间,时间
e41886,e41886,中文名,中文名
e41886,e4177,类型,类型
e41886,e44796,厂商,厂商
e41886,e45870,产地,产地
e309,e309,中文名,中文名
e309,e41851,别名,别名
e309,e51094,出生地,出生地
e309,e38510,逝世日期,逝世日期
e309,e44220,国籍,国籍
e309,e31582,民族,民族
e309,e19078,职业,职业
e36925,e36925,中文名,中文名
e36925,e31105,型号,型号
e36925,e38226,用途,用途
e36925,e36925,中文名,中文名
e36925,e31105,型号,型号
e36925,e38226,用途,用途
e9877,e9877,中文名,中文名
e9877,e37716,外文名,外文名
e9877,e1781,作用,作用
e36190,e36190,中文名,中文名
e36190,e25990,全 ;长,全 ;长
e36190,e25693,膛线,膛线
e36190,e22591,枪 管;长,枪 管;长
e36190,e36190,中文名,中文名
e36190,e25990,全 ;长,全 ;长
e36190,e25693,膛线,膛线
e36190,e22591,枪 管;长,枪 管;长
e45845,e45845,中文名,中文名
e45845,e23117,逝世日期,逝世日期
e45845,e51033,参加革命时间,参加革命时间
e45845,e31556,牺牲地点,牺牲地点
e9877,e9877,中文名,中文名
e9877,e37716,外文名,外文名
e9877,e1781,作用,作用
e8360,e8360,中文名,中文名
e8360,e50682,出生地,出生地
e8360,e30949,出生日期,出生日期
e8360,e21716,逝世日期,逝世日期
e8360,e44220,国籍,国籍
e50197,e41410,中文名,中文名
e50197,e39557,外文名,外文名
e50197,e16748,出生日期,出生日期
e50197,e50294,逝世日期,逝世日期
e50197,e39306,民族,民族
e45738,e45738,中文名,中文名
e45738,e48144,出生地,出生地
e45738,e29793,逝世日期,逝世日期
e45738,e21495,出生日期,出生日期
e45181,e23397,时期,时期
e45181,e26947,位置,位置
e45181,e26372,类型,类型
e45181,e45181,中文名,中文名
e8160,e8160,中文名,中文名
e8160,e34319,品牌,品牌
e8160,e20472,开发时间,开发时间
e1297,e1297,中文名,中文名
e1297,e51248,类型,类型
e1297,e33403,身高,身高
e1297,e7789,最大作业高度,最大作业高度
e8160,e8160,中文名,中文名
e8160,e34319,品牌,品牌
e8160,e20472,开发时间,开发时间
e8160,e14793,开发商,开发商
e483,e483,中文名,中文名
e483,e9463,外文名,外文名
e483,e38025,地位,地位
e483,e25743,首次成立时间,首次成立时间
e35031,e35031,中文名,中文名
e35031,e47321,地点,地点
e35031,e9396,类型,类型
e35031,e20215,隶属,隶属
e8160,e14793,开发商,开发商
e41553,e41553,中文名称,中文名称
e35031,e37366,出生,出生
e41553,e37081,标准排水量,标准排水量
e41553,e14495,舰长/宽/吃水,舰长/宽/吃水
e8538,e38011,出生日期,出生日期
e8538,e17524,逝世日期,逝世日期
e8538,e7473,籍贯,籍贯
e47374,e47374,中文名,中文名
e47374,e43114,外文名,外文名
e47374,e6614,国家,国家
e47374,e44150,出身,出身
e41553,e44225,满载排水量,满载排水量
e2597,e2597,中文名,中文名
e2597,e45083,籍贯,籍贯
e2597,e49131,出生日期,出生日期
e2597,e9629,参加革命时间,参加革命时间
e16716,e16716,中文名,中文名
e16716,e44220,国籍,国籍
e16716,e43657,性别,性别
e16716,e32737,政治面貌,政治面貌
e16716,e31582,民族,民族
e22296,e23460,中文名,中文名
e22296,e42342,其它译名,其它译名
e22296,e32030,出品公司,出品公司
e22296,e33945,制片地区,制片地区
e22296,e46848,首播时间,首播时间
e22296,e26028,导演,导演
e22296,e51733,编剧,编剧
e22296,e19953,主演,主演
e22296,e15455,集数,集数
e22296,e44296,每集长度,每集长度
e22296,e37677,类型,类型
e22296,e33639,上映时间,上映时间
e22296,e11300,上星平台,上星平台
e22296,e32049,出品时间,出品时间
e3244,e3244,中文名,中文名
e3244,e25797,时间,时间
e3244,e14987,结果,结果
e3244,e9822,单位,单位
e12083,e12083,中文名,中文名
e12083,e18294,国家,国家
e12083,e44123,炮口初速,炮口初速
e12083,e1741,最大射程,最大射程
e12083,e36641,设计单位,设计单位
e12083,e16538,型号1,型号1
e12083,e31179,型号2,型号2
e16790,e16790,中文名,中文名
e16790,e3318,出生日期,出生日期
e16790,e36300,逝世日期,逝世日期
e12083,e29921,口径,口径
e15232,e7577,中文名,中文名
e15232,e42360,定型时间,定型时间
e15232,e44220,国家,国家
e10526,e10526,中文名,中文名
e10526,e3567,奖励目标,奖励目标
e10526,e34162,发放情况,发放情况
e10526,e26377,佩戴位置,佩戴位置
e15232,e7577,中文名,中文名
e15232,e42360,定型时间,定型时间
e15232,e44220,国家,国家
e26898,e26898,中文名,中文名
e26898,e44220,国籍,国籍
e26898,e44220,出生地,出生地
e26898,e13590,民族,民族
e15907,e15907,中文名,中文名
e15907,e11276,外文名,外文名
e15907,e34896,现状,现状
e15907,e15907,中文名,中文名
e15907,e11276,外文名,外文名
e15907,e34896,现状,现状
e15907,e39672,用途,用途
e50084,e50084,中文名,中文名
e50084,e42909,出生日期,出生日期
e50084,e7229,逝世日期,逝世日期
e50084,e43657,性别,性别
e15907,e39672,用途,用途
e35454,e35454,本名,本名
e35454,e16252,所处时代,所处时代
e35454,e7301,出生地,出生地
e35454,e24017,出生日期,出生日期
e35454,e53291,逝世日期,逝世日期
e35454,e18682,字号,字号
e35454,e48380,追封,追封
e35454,e31582,民族族群,民族族群
e35454,e9440,谥号,谥号
e10591,e10591,中文名,中文名
e10591,e577,成立时间,成立时间
e10591,e12201,指挥官,指挥官
e10591,e5106,作战地址,作战地址
e23517,e23517,中文名,中文名
e23517,e43657,性别,性别
e23517,e13590,民族,民族
e9455,e9455,中文名,中文名
e9455,e43593,发射时间,发射时间
e9455,e11444,研发,研发
e9455,e46602,发射地点,发射地点
e19563,e19563,中文名,中文名
e19563,e16704,类别,类别
e19563,e3019,级别,级别
e19563,e6695,开放时间,开放时间
e19563,e6765,门票价格,门票价格
e19563,e28858,地址,地址
e32623,e32623,中文名,中文名
e32623,e46394,外文名,外文名
e32623,e45594,解释,解释
e32623,e20485,缩写,缩写
e12103,e12103,中文名,中文名
e12103,e45595,制定,制定
e12103,e28290,分类,分类
e12103,e43545,外文名,外文名
e15456,e15456,中文名,中文名
e15456,e7568,出生日期,出生日期
e15456,e14184,逝世日期,逝世日期
e15456,e4752,职业,职业
e15456,e42696,出生地,出生地
e32623,e32623,中文名,中文名
e32623,e20485,缩写,缩写
e32623,e46394,外文名,外文名
e32623,e45594,解释,解释
e21356,e12218,中文名称,中文名称
e21356,e44220,国家,国家
e21356,e12218,中文名称,中文名称
e21356,e44220,国家,国家
e12871,e12871,中文名,中文名
e12871,e23117,逝世日期,逝世日期
e12871,e40566,籍贯,籍贯
e44967,e48443,中文名,中文名
e44967,e15563,国籍,国籍
e44967,e41418,出生日期,出生日期
e44967,e33364,民族,民族
e44967,e47335,职业,职业
e44967,e1006,爵位,爵位
e44967,e11489,逝世日期,逝世日期
e8408,e8408,中文名,中文名
e8408,e28646,简称,简称
e36827,e40191,研制时间,研制时间
e36827,e36827,中文名称,中文名称
e45673,e26826,中文名,中文名
e45673,e16984,外文名,外文名
e45673,e50453,司令部,司令部
e45673,e2445,座右铭,座右铭
e14690,e14690,中文名,中文名
e14690,e50064,出生日期,出生日期
e14690,e50256,逝世日期,逝世日期
e14690,e6372,职务,职务
e624,e624,中文名,中文名
e624,e44220,国籍,国籍
e624,e4779,政治面貌,政治面貌
e52061,e52061,中文名,中文名
e52061,e41881,时间,时间
e52061,e31031,12装甲团,12装甲团
e52061,e3206,12反坦克营,12反坦克营
e33487,e33487,中文名,中文名
e33487,e52180,外文名,外文名
e33487,e44220,国籍,国籍
e33487,e31582,民族,民族
e33487,e38494,出生日期,出生日期
e33487,e45438,逝世日期,逝世日期
e33487,e2215,职业,职业
e33487,e2939,毕业院校,毕业院校
e25164,e25164,中文名,中文名
e25164,e31769,逝世日期,逝世日期
e25164,e2215,职业,职业
e25164,e23117,参加革命时间,参加革命时间
e2125,e2125,中文名,中文名
e2125,e857,出生日期,出生日期
e2125,e33200,逝世日期,逝世日期
e2125,e34028,出生地,出生地
e7418,e7418,中文名,中文名
e7418,e21235,类别,类别
e7418,e44583,国家,国家
e7418,e52193,型号,型号
e35794,e35794,中文名,中文名
e35794,e44220,研制国家,研制国家
e35794,e31873,地位,地位
e35794,e25014,特点,特点
e52061,e16753,装甲掷弹兵团,装甲掷弹兵团
e27298,e27298,中文名,中文名
e27298,e11387,外文名,外文名
e27298,e7030,意义,意义
e27298,e46324,目的,目的
e3600,e3600,中文名,中文名
e3600,e4441,外文名,外文名
e3600,e7609,用途,用途
e3600,e30136,第一台,第一台
e3600,e22277,总部基地,总部基地
e3600,e49982,类型,类型
e7576,e7576,中文名,中文名
e7576,e2996,排水量,排水量
e7576,e1050,宽,宽
e7576,e40018,长,长
e31132,e31132,本名,本名
e31132,e17243,所处时代,所处时代
e31132,e51724,官职,官职
e31132,e6138,爵位,爵位
e31132,e51323,民族族群,民族族群
e19221,e19221,中文名,中文名
e19221,e39865,外文名,外文名
e19221,e32013,民族,民族
e19221,e40097,出生日期,出生日期
e19221,e8666,毕业院校,毕业院校
e19221,e18294,国籍,国籍
e19221,e2215,职业,职业
e19221,e19220,信仰,信仰
e19221,e52780,逝世日期,逝世日期
e19221,e52827,政党,政党
e34492,e34492,中文名,中文名
e34492,e44220,国籍,国籍
e34492,e46191,逝世日期,逝世日期
e34492,e12584,出生地,出生地
e52394,e52394,中文名,中文名
e52394,e15293,外文名,外文名
e52394,e52725,国家,国家
e52394,e19298,类型,类型
e52394,e11356,时间,时间
e46061,e46061,中文名,中文名
e46061,e46061,外文名,外文名
e46061,e39306,民族,民族
e46061,e32271,出生地,出生地
e46061,e47323,出生日期,出生日期
e46061,e2516,逝世日期,逝世日期
e46061,e6317,职业,职业
e46061,e37657,毕业院校,毕业院校
e46061,e30871,信仰,信仰
e8230,e8230,中文名,中文名
